,pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
1359,H5,"Bulk Drugs, Drug Intermediates",Kgs,Italy,321.0,2.8979169999999996,Chemicals,7.0,930.231357,2017.0
1360,L6,Copper And Prdcts Made Of Copr,Ton,Italy,20.0,73.86970600000001,Metals,2.0,1477.39412,2017.0
1361,K5,"Human Hair, Products Thereo",Kgs,Italy,33961.0,0.06954099999999999,Cosmetics,6.0,2361.6819010000004,2017.0
1362,E5,Natural Rubber,Ton,Italy,496.0,0.25822,Rubber Products,5.0,128.07712,2017.0
1363,M2,Oth Non Ferous Metal And Prodc,Kgs,Italy,825928.0,2.5196509999999996,Metals,2.0,2081050.311,2017.0
1364,S6,Petroleum Products,Ton,Italy,129805.0,5.282351,Petroleum Products,13.0,685675.5716,2017.0
1365,S3,Silk Carpet,Sqm,Italy,105.0,47.964541,Fabric Materials,14.0,5036.2768049999995,2017.0
1366,R4,Silk Waste,Kgs,Italy,43778.0,69.02615,Fabric Materials,14.0,3021826.795,2017.0
1367,Q4,"Wool, Raw",Kgs,Italy,18366.0,2.239062,Fabric Materials,14.0,41122.612689999994,2017.0
1368,H7,Dyes,Kgs,Iraq,3718.0,0.04186,Dyes,7.0,155.63548,2017.0
1369,P3,Washing Machine,Na,Iraq,9070.0,315.63153900000003,Electronic Components,11.0,2862778.059,2017.0
1370,J1,Footwear Of Rubber/Canvas Etc.,Na,Iraq,370.0,0.0031079999999999997,Rubber Products,5.0,1.14996,2017.0
1371,M1,Zinc And Products Made Of Zinc,Ton,Iraq,5678.0,18.120548,Metals,2.0,102888.4715,2017.0
1372,M3,Auto Components/Parts,Na,Iraq,1569.0,0.003271,Machinery and Parts,10.0,5.132199,2017.0
1373,I5,Cosmetics And Toiletries,Na,Iraq,506.0,1.631622,Cosmetics,6.0,825.600732,2017.0
1374,N4,Air conditioner,Na,Iraq,330.0,20.663035999999998,Electronic Components,11.0,6818.80188,2017.0
1375,M4,Electrodes,Kgs,Iraq,50.0,0.001188,Accumulators and Batteries,9.0,0.0594,2017.0
1376,L4,Products Of Iron And Steel,Na,Iraq,3880.0,7.131363,Metals,2.0,27669.688439999998,2017.0
1377,Q7,Rmg Silk,Na,Iraq,8746.0,0.67953,Fabric Materials,14.0,5943.169379999999,2017.0
1378,R8,Floor Cvrng Of Jute,Sqm,Iraq,43.0,0.8608549999999999,Handicrafts,12.0,37.016765,2017.0
1379,I4,Other Miscellaenious Chemicals,Kgs,Iraq,4734.0,0.529621,Chemicals,7.0,2507.225814,2017.0
1380,I9,Othr Rubber Prodct Excpt Footw,Na,Iraq,72.0,0.002991,Rubber Products,5.0,0.215352,2017.0
1381,N1,"Aircraft, Spacecraft And Parts",Na,Iran,3656.0,0.00122,Machinery and Parts,10.0,4.460319999999999,2017.0
1382,H5,"Bulk Drugs, Drug Intermediates",Kgs,Iran,990.0,0.007964,Chemicals,7.0,7.884360000000001,2017.0
1383,P8,"Cotton Fabrics, Madeups Etc.",Na,Iran,6087.0,0.08605700000000001,Fabric Materials,14.0,523.8289589999999,2017.0
1384,H4,Ayush And Herbal Products,Kgs,Hong Kong,3002.0,1.053008,Cosmetics,6.0,3161.130016,2017.0
1385,I3,Organic Chemicals,Kgs,Hong Kong,8400957.0,0.183548,Chemicals,7.0,1541978.855,2017.0
1386,K9,"Plastc Sht, Film, Plts Etc",Kgs,Hong Kong,7418014.0,0.024637,Plastic Products,8.0,182757.6109,2017.0
1387,O5,Motor Vehicle/Cars,Nos,Hong Kong,106.0,33.397977000000004,Machinery and parts,10.0,3540.1855619999997,2017.0
1388,K7,Packaging Materials,Ton,Hong Kong,825.0,0.306636,Plastic Products,8.0,252.9747,2017.0
1389,S6,Petroleum Products,Ton,Hong Kong,2592.0,0.532894,Petroleum Products,13.0,1381.261248,2017.0
1390,H2,Fertilizers Crude,Ton,Hong Kong,25.0,2.109939,Fertilizers,3.0,52.748475,2017.0
1391,M3,Auto Components/Parts,Na,Germany,23780.0,133.082378,Machinery and Parts,10.0,3164698.9489999996,2017.0
1392,I8,Auto Tyres And Tubes,Nos,Germany,63104.0,633.733604,Rubber Products,5.0,39991125.35,2017.0
1393,N3,"Cranes, Lifts And Winches",Na,Germany,1716657.0,0.033201,Machinery and parts,10.0,56994.729060000005,2017.0
1394,F8,Finished Leather,Kgs,Germany,21.0,243.410305,Leather Products,1.0,5111.616405,2017.0
1395,R8,Floor Cvrng Of Jute,Sqm,Germany,641.0,1.287762,Handicrafts,12.0,825.455442,2017.0
1396,G9,Gold And Oth Precs Metl Jwlery,Na,Germany,2618.0,20.224421,Metals,2.0,52947.53418,2017.0
1397,L7,Lead And Products Made Of Led,Ton,Germany,2783.0,23.898021,Metals,2.0,66508.19244,2017.0
1398,Q3,"Manmade Yarn,Fabrics,Madeups",Na,Germany,3166222.0,0.340127,Fabric Materials,14.0,1076917.59,2017.0
1399,S6,Petroleum Products,Ton,Germany,151850.0,161.761011,Petroleum Products,13.0,24563409.52,2017.0
1400,K9,"Plastc Sht, Film, Plts Etc",Kgs,Germany,3.0,1527.597029,Plastic Products,8.0,4582.791087,2017.0
1401,F5,Rechargable Batteries,Kgs,Germany,23069.0,0.096988,Accumulators and Batteries,9.0,2237.4161719999997,2017.0
1402,O4,"Aircraft, Spacecraft And Parts",Na,France,109.0,1918.759198,Machinery and Parts,10.0,209144.7526,2017.0
1403,I8,Auto Tyres And Tubes,Nos,France,4.0,53.989686999999996,Rubber Products,5.0,215.95874799999999,2017.0
1404,I5,Cosmetics And Toiletries,Na,France,2658.0,9.4e-05,Cosmetics,6.0,0.249852,2017.0
1405,F8,Finished Leather,Kgs,France,201164.0,0.017745,Leather Products,1.0,3569.6551799999997,2017.0
1406,G9,Gold And Oth Precs Metl Jwlery,Na,France,614923.0,107.871885,Metals,2.0,66332903.14,2017.0
1407,L3,Iron And Steel,Ton,France,25588.0,0.002258,Metals,2.0,57.77770400000001,2017.0
1408,M2,Oth Non Ferous Metal And Prodc,Kgs,France,2558418.0,2.600436,Metals,2.0,6653002.27,2017.0
1409,I4,Other Miscellaenious Chemicals,Kgs,France,40703.0,0.8821049999999999,Chemicals,7.0,35904.31982,2017.0
1410,L2,Other Plastic Items,Na,France,76570.0,9.971015,Plastic Products,8.0,763480.6186,2017.0
1411,O5,Motor Vehicle/Cars,Nos,Denmark,83541.0,0.402382,Machinery and parts,10.0,33615.394660000005,2017.0
1412,I3,Organic Chemicals,Kgs,Denmark,54.0,0.004418,Chemicals,7.0,0.23857199999999998,2017.0
1413,S4,Cotton Raw Incld. Waste,Ton,China ,98317148.0,36.187305,Fabric Materials,14.0,3557832621.0,2017.0
1414,P2,Microwave ,Na,China ,300384581.0,21.797626,Electronic Components,11.0,6547670753.0,2017.0
1415,H3,Fertilizers Manufactured,Ton,China ,111.0,1.342778,Fertilizers,3.0,149.048358,2017.0
1416,G3,Leather Footwear Component,Kgs,China ,13386.0,92.472266,Leather Products,1.0,1237833.753,2017.0
1417,Q7,Rmg Silk,Na,China ,550.0,0.531636,Fabric Materials,14.0,292.3998,2017.0
1418,M3,Auto Components/Parts,Na,China ,1054.0,82.04494100000001,Machinery and Parts,10.0,86475.36781,2017.0
1419,L6,Copper And Prdcts Made Of Copr,Ton,China ,840.0,5.526266000000001,Metals,2.0,4642.06344,2017.0
1420,I5,Cosmetics And Toiletries,Na,China ,3759.0,24.422757999999998,Cosmetics,6.0,91805.14732,2017.0
1421,H8,"Drug Formulations, Biologicals",Kgs,China ,318334.0,28.333474,Chemicals,7.0,9019508.112,2017.0
1422,G3,Leather Footwear Component,Kgs,China,1224031.0,0.11778699999999999,Leather Products,1.0,144174.9394,2017.0
1423,K7,Packaging Materials,Ton,China,66240131.0,4.496961,Plastic Products,8.0,297879285.7,2017.0
1424,K8,Plastic Raw Materials,Ton,China,888888.0,8.941925999999999,Plastic Products,8.0,7948370.717999999,2017.0
1425,N1,"Aircraft, Spacecraft And Parts",Na,China,8469413.0,126.718721,Machinery and Parts,10.0,1073233183.0,2017.0
1426,P2,Microwave ,Na,China,1054.0,4.650258999999999,Electronic Components,11.0,4901.372986,2017.0
1427,M2,Oth Non Ferous Metal And Prodc,Kgs,China,49632.0,25.645979,Metals,2.0,1272861.23,2017.0
1428,O6,"Railwy Trnsprt Equipmnts, Prts",Na,China,46522010.0,145.08213600000002,Machinery and parts,10.0,6749512582.0,2017.0
1429,Q9,Rmg Wool,Na,China,37244982.0,160.303942,Fabric Materials,14.0,5970517434.0,2017.0
1430,S3,Silk Carpet,Sqm,China,368489.0,614.10816,Fabric Materials,14.0,226292101.8,2017.0
1431,K7,Packaging Materials,Ton,China,0.0,3.2e-05,Plastic Products,8.0,0.0,2017.0
1432,I2,Inorganic Chemicals,Kgs,China,172.0,0.40727800000000003,Chemicals,7.0,70.051816,2017.0
1433,S2,Carpet(Excl. Silk) Handmade,Sqm,China,26.0,0.031345,Handicrafts,12.0,0.81497,2017.0
1434,I6,Plastic tubes,Kgs,China,8804.0,0.45674899999999996,Plastic Materials,8.0,4021.2181960000003,2017.0
1435,I3,Organic Chemicals,Kgs,China,18856285.0,52.076044,Chemicals,7.0,981960727.3,2017.0
1436,H5,"Bulk Drugs, Drug Intermediates",Kgs,China,2.0,0.454937,Chemicals,7.0,0.909874,2017.0
1437,H8,"Drug Formulations, Biologicals",Kgs,China,52836.0,18.460310999999997,Chemicals,7.0,975368.9920000001,2017.0
1438,K5,"Human Hair, Products Thereo",Kgs,China,24077.0,0.0026079999999999996,Cosmetics,6.0,62.792816,2017.0
1439,I4,Other Miscellaenious Chemicals,Kgs,China,823205.0,5.117325,Chemicals,7.0,4212607.527,2017.0
1440,H8,"Drug Formulations, Biologicals",Kgs,China,1505.0,47.514443,Chemicals,7.0,71509.23672,2017.0
1441,H7,Dyes,Kgs,China,27.0,0.0008289999999999999,Dyes,7.0,0.022383,2017.0
1442,P2,Microwave ,Na,China,4395.0,0.369073,Electronic Components,11.0,1622.0758349999999,2017.0
1443,G2,Footwear Of Leather,Na,China,4584.0,50.971652,Leather Products,1.0,233654.0528,2017.0
1444,J1,Footwear Of Rubber/Canvas Etc.,Na,China,26679.0,63.933475,Rubber Products,5.0,1705681.18,2017.0
1445,H8,"Drug Formulations, Biologicals",Kgs,China,2.0,0.0010609999999999999,Chemicals,7.0,0.0021219999999999998,2017.0
1446,H3,Fertilizers Manufactured,Ton,China,7941810.0,32.718388,Fertilizers,3.0,259843221.0,2017.0
1447,L6,Copper And Prdcts Made Of Copr,Ton,Canada,107.0,0.000868,Metals,2.0,0.092876,2017.0
1448,P7,Cotton Yarn,Ton,Canada,1.0,5.739884,Fabric Materials,14.0,5.739884,2017.0
1449,J1,Footwear Of Rubber/Canvas Etc.,Na,Canada,21999.0,0.000504,Rubber Products,5.0,11.087496,2017.0
1450,G6,Gold,Kgs,Canada,4891496.0,0.608534,Metals,2.0,2976641.627,2017.0
1451,S2,Carpet(Excl. Silk) Handmade,Sqm,Bhutan,3003.0,0.599835,Handicrafts,12.0,1801.304505,2018.0
1452,S4,Cotton Raw Incld. Waste,Ton,Bhutan,3161.0,1.741179,Fabric Materials,14.0,5503.866819,2018.0
1453,J1,Footwear Of Rubber/Canvas Etc.,Na,Bhutan,8773.0,20.5743,Rubber Products,5.0,180498.3339,2018.0
1454,N5,Ic Engines And Parts,Na,Bhutan,229.0,0.553582,Machinery and parts,10.0,126.770278,2018.0
1455,I2,Inorganic Chemicals,Kgs,Bhutan,835831.0,6.332855,Chemicals,7.0,5293196.528,2018.0
1456,I3,Organic Chemicals,Kgs,Bhutan,525855.0,44.723755,Chemicals,7.0,23518210.19,2018.0
1457,Q7,Rmg Silk,Na,Bhutan,6688.0,0.00047599999999999997,Fabric Materials,14.0,3.183488,2018.0
1458,P1,Consumer Electronics,Na,Bangladesh,300.0,0.008425,Electronic Components,11.0,2.5275,2018.0
1459,N4,Air conditioner,Na,Bangladesh,4033.0,5.324465,Electronic Components,11.0,21473.56735,2018.0
1460,I2,Inorganic Chemicals,Kgs,Bangladesh,2763.0,0.06779,Chemicals,7.0,187.30377,2018.0
1461,R6,Jute Yarn,Ton,Bangladesh,2567.0,11.911723,Fabric Materials,14.0,30577.392939999998,2018.0
1462,Q3,"Manmade Yarn,Fabrics,Madeups",Na,Bangladesh,2570.0,0.000379,Fabric Materials,14.0,0.97403,2018.0
1463,I9,Othr Rubber Prodct Excpt Footw,Na,Bangladesh,1620.0,0.370697,Rubber Products,5.0,600.52914,2018.0
1464,I2,Inorganic Chemicals,Kgs,USA,50457030.0,36.690745,Chemicals,7.0,1851306021.0,2018.0
1465,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,USA,5666.0,171.730307,Fabric Materials,14.0,973023.9195,2018.0
1466,H2,Fertilizers Crude,Ton,USA,0.0,9.248885000000001,Fertilizers,3.0,0.0,2018.0
1467,L8,"Nickel, Product Made Of Nickel",Ton,USA,43.0,5.035585,Metals,2.0,216.53015499999998,2018.0
1468,M2,Oth Non Ferous Metal And Prodc,Kgs,USA,947652.0,0.05549199999999999,Metals,2.0,52587.10478,2018.0
1469,E5,Natural Rubber,Ton,U S A,18280.0,31.645705,Rubber Products,5.0,578483.4874,2018.0
1470,I4,Other Miscellaenious Chemicals,Kgs,U S A,2329940.0,14.179484,Chemicals,7.0,33037346.95,2018.0
1471,K8,Plastic Raw Materials,Ton,U S A,958.0,30.520917999999998,Plastic Products,8.0,29239.039439999997,2018.0
1472,G7,Silver,Kgs,U S A,49632.0,25.645979,Metals,2.0,1272861.23,2018.0
1473,M1,Zinc And Products Made Of Zinc,Ton,U S A,1596.0,29.580681,Metals,2.0,47210.76688,2018.0
1474,E5,Natural Rubber,Ton,U S A,4778547.0,13.774329000000002,Rubber Products,5.0,65821278.52,2018.0
1475,K7,Packaging Materials,Ton,U S A,222133121.0,171.730307,Plastic Products,8.0,38146989064.0,2018.0
1476,N1,"Aircraft, Spacecraft And Parts",Na,U S A,28054.0,0.5500189999999999,Machinery and Parts,10.0,15430.233030000001,2018.0
1477,H8,"Drug Formulations, Biologicals",Kgs,U S A,5137001.0,481.412433,Chemicals,7.0,2473016150.0,2018.0
1478,S1,Handcrfs(Excl.Handmade Crpts),Na,U S A,185478.0,658.335223,Handicrafts,12.0,122106700.5,2018.0
1479,H6,Dye Intermediates,Kgs,U S A,9600.0,0.098582,Dyes,7.0,946.3872,2018.0
1480,R6,Jute Yarn,Ton,U S A,12.0,0.013656999999999999,Fabric Materials,14.0,0.163884,2018.0
1481,L7,Lead And Products Made Of Led,Ton,U S A,5.0,0.010897,Metals,2.0,0.054485000000000006,2018.0
1482,I4,Other Miscellaenious Chemicals,Kgs,U S A,64125.0,0.228494,Chemicals,7.0,14652.17775,2018.0
1483,H9,Agro Chemicals,Kgs,U S A,8422005.0,34.463149,Fertilizers,3.0,290248813.2,2018.0
1484,H9,Agro Chemicals,Kgs,U S A,128320.0,1.327023,Fertilizers,3.0,170283.5914,2018.0
1485,H7,Dyes,Kgs,U S A,23347.0,0.106651,Dyes,7.0,2489.980897,2018.0
1486,P2,Washing Machine,Na,U S A,17029.0,0.7524649999999999,Electronic Components,11.0,12813.726490000001,2018.0
1487,Q7,Rmg Silk,Na,U S A,7962.0,582.67665,Fabric Materials,14.0,4639271.487,2018.0
1488,I8,Auto Tyres And Tubes,Nos,U K,116.0,0.002879,Rubber Products,5.0,0.333964,2018.0
1489,L6,Copper And Prdcts Made Of Copr,Ton,U K,18973.0,37.629727,Metals,2.0,713948.8104,2018.0
1490,O5,Motor Vehicle/Cars,Nos,U K,35381662.0,8.160065,Machinery and parts,10.0,288716661.7,2018.0
1491,I4,Other Miscellaenious Chemicals,Kgs,U K,0.0,0.00023700000000000001,Chemicals,7.0,0.0,2018.0
1492,L2,Other Plastic Items,Na,U K,159.0,0.002315,Plastic Products,8.0,0.368085,2018.0
1493,K9,"Plastc Sht, Film, Plts Etc",Kgs,U K,526.0,0.486439,Plastic Products,8.0,255.866914,2018.0
1494,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,U K,52.0,25.981102,Fabric Materials,14.0,1351.017304,2018.0
1495,S1,Handcrfs(Excl.Handmade Crpts),Na,U Arab Emts,233.0,1.8647189999999998,Handicrafts,12.0,434.47952699999996,2018.0
1496,K7,Packaging Materials,Ton,China,1075194.0,1.088975,Plastic Products,8.0,1170859.386,2018.0
1497,H5,"Bulk Drugs, Drug Intermediates",Kgs,U Arab Emts,8.0,0.022018,Chemicals,7.0,0.176144,2018.0
1498,P7,Cotton Yarn,Ton,U Arab Emts,1958.0,13.797210999999999,Fabric Materials,14.0,27014.93914,2018.0
1499,I6,Plastic tubes,Kgs,U Arab Emts,1958.0,13.797210999999999,Plastic Materials,8.0,27014.93914,2018.0
1500,I6,Plastic bags,Kgs,U Arab Emts,35502.0,0.155171,Plastic Materials,8.0,5508.8808420000005,2018.0
1501,H4,Ayush And Herbal Products,Kgs,U Arab Emts,374000.0,0.17488599999999999,Cosmetics,6.0,65407.364,2018.0
1502,H5,"Bulk Drugs, Drug Intermediates",Kgs,U Arab Emts,75.0,0.000123,Chemicals,7.0,0.009225,2018.0
1503,S2,Carpet(Excl. Silk) Handmade,Sqm,U Arab Emts,76700.0,0.042248,Handicrafts,12.0,3240.4216,2018.0
1504,M4,Electrodes,Kgs,U Arab Emts,112100.0,0.11366400000000002,Accumulators and Batteries,9.0,12741.7344,2018.0
1505,F8,Finished Leather,Kgs,U Arab Emts,3990.0,0.030162,Leather Products,1.0,120.34638000000001,2018.0
1506,G1,Leather Garments,Kgs,U Arab Emts,27245426.0,44.049609000000004,Leather Products,1.0,1200150362.0,2018.0
1507,M2,Oth Non Ferous Metal And Prodc,Kgs,U Arab Emts,1934.0,26.751424,Metals,2.0,51737.25402,2018.0
1508,Q7,Rmg Silk,Na,U Arab Emts,514.0,63.955296999999995,Fabric Materials,14.0,32873.02266,2018.0
1509,H4,Ayush And Herbal Products,Kgs,Thailand,12888.0,6.652035000000001,Cosmetics,6.0,85731.42708,2018.0
1510,K8,Plastic Raw Materials,Ton,Thailand,6980.0,5.969982,Plastic Products,8.0,41670.47436,2018.0
1511,I8,Auto Tyres And Tubes,Nos,Sri Lanka ,1269.0,2.481657,Rubber Products,5.0,3149.2227329999996,2018.0
1512,H2,Fertilizers Crude,Ton,Sri Lanka ,5272.0,0.27915700000000004,Fertilizers,3.0,1471.715704,2018.0
1513,K5,"Human Hair, Products Thereo",Kgs,Sri Lanka ,43.0,0.230503,Cosmetics,6.0,9.911629,2018.0
1514,K7,Packaging Materials,Ton,Sri Lanka ,119654.0,0.116226,Plastic Products,8.0,13906.9058,2018.0
1515,S2,Carpet(Excl. Silk) Handmade,Sqm,South Africa,98113.0,0.964958,Handicrafts,12.0,94674.92425,2018.0
1516,H7,Dyes,Kgs,South Africa,75.0,0.000825,Dyes,7.0,0.061875,2018.0
1517,H3,Fertilizers Manufactured,Ton,South Africa,7310.0,0.091103,Fertilizers,3.0,665.96293,2018.0
1518,I2,Inorganic Chemicals,Kgs,South Africa,30981.0,0.137749,Chemicals,7.0,4267.601769,2018.0
1519,S6,Petroleum Products,Ton,South Africa,617718.0,4.008179,Petroleum Products,13.0,2475924.316,2018.0
1520,R4,Wool,Kgs,Singapore,4.0,4.5e-05,Fabric Materials,14.0,0.00018,2018.0
1521,S6,Petroleum Products,Ton,Saudi Arab,121413.0,2.186919,Petroleum Products,13.0,265520.3965,2018.0
1522,K9,"Plastc Sht, Film, Plts Etc",Kgs,Saudi Arab,1000.0,0.000335,Plastic Products,8.0,0.335,2018.0
1523,H4,Ayush And Herbal Products,Kgs,Saudi Arab,9056.0,0.466239,Cosmetics,6.0,4222.260384,2018.0
1524,P6,Manmade Staple Fibre,Kgs,Saudi Arab,31014.0,0.247795,Fabric Materials,14.0,7685.11413,2018.0
1525,I4,Other Miscellaenious Chemicals,Kgs,Saudi Arab,823205.0,288.635502,Chemicals,7.0,237606188.4,2018.0
1526,S6,Petroleum Products,Ton,Saudi Arab,60692.0,0.440713,Petroleum Products,13.0,26747.7534,2018.0
1527,M1,Zinc And Products Made Of Zinc,Ton,Saudi Arab,115.0,3.266039,Metals,2.0,375.594485,2018.0
1528,H9,Agro Chemicals,Kgs,Saudi Arab,19340961.0,6795.565372,Fertilizers,3.0,131000000000.0,2018.0
1529,H9,Agro Chemicals,Kgs,Saudi Arab,127.0,0.08492999999999999,Fertilizers,3.0,10.78611,2018.0
1530,S3,Silk Carpet,Sqm,Saudi Arab,18961687.0,62.895270999999994,Fabric Materials,14.0,1192600442.0,2018.0
1531,M1,Zinc And Products Made Of Zinc,Ton,Saudi Arab,71405.0,0.908291,Metals,2.0,64856.518860000004,2018.0
1532,L6,Copper And Prdcts Made Of Copr,Ton,Russia,21352.0,0.088887,Metals,2.0,1897.9152239999999,2018.0
1533,Q3,"Manmade Yarn,Fabrics,Madeups",Na,Russia,2.0,0.000356,Fabric Materials,14.0,0.000712,2018.0
1534,L6,Copper And Prdcts Made Of Copr,Ton,New Zealand,1276.0,0.0052840000000000005,Metals,2.0,6.7423839999999995,2018.0
1535,P7,Cotton Yarn,Ton,New Zealand,26.0,0.020048,Fabric Materials,14.0,0.5212479999999999,2018.0
1536,H6,Dye Intermediates,Kgs,New Zealand,600.0,0.177127,Dyes,7.0,106.2762,2018.0
1537,H7,Dyes,Kgs,New Zealand,277995.0,0.081836,Dyes,7.0,22749.998819999997,2018.0
1538,N4,Refrigerator,Na,New Zealand,277995.0,0.157799,Electronic Components,11.0,43867.33301,2018.0
1539,P2,Microwave ,Na,New Zealand,9492.0,1.562569,Electronic Components,11.0,14831.90495,2018.0
1540,P3,Washing Machine,Na,New Zealand,5531.0,0.18434,Electronic Components,11.0,1019.5845400000001,2018.0
1541,G9,Gold And Oth Precs Metl Jwlery,Na,New Zealand,1038.0,29.448928999999996,Metals,2.0,30567.9883,2018.0
1542,I2,Inorganic Chemicals,Kgs,New Zealand,2157874.0,0.24798499999999998,Chemicals,7.0,535120.3839,2018.0
1543,L3,Iron And Steel,Ton,New Zealand,2656.0,0.000531,Metals,2.0,1.410336,2018.0
1544,K7,Packaging Materials,Ton,New Zealand,603.0,0.227731,Plastic Products,8.0,137.32179299999999,2018.0
1545,Q7,Rmg Silk,Na,New Zealand,6998.0,0.119997,Fabric Materials,14.0,839.739006,2018.0
1546,G7,Silver,Kgs,New Zealand,44.0,201.982912,Metals,2.0,8887.248128,2018.0
1547,H2,Fertilizers Crude,Ton,Nepal,5540.0,0.324737,Fertilizers,3.0,1799.0429800000002,2018.0
1548,H3,Fertilizers Manufactured,Ton,Nepal,6689.0,0.00214,Fertilizers,3.0,14.31446,2018.0
1549,I3,Organic Chemicals,Kgs,Nepal,365633864.0,0.003011,Chemicals,7.0,1100923.565,2018.0
1550,S6,Petroleum Products,Ton,Nepal,1749716.0,0.34333800000000003,Petroleum Products,13.0,600743.9920000001,2018.0
1551,Q9,Rmg Wool,Na,Nepal,1140.0,18.434397,Fabric Materials,14.0,21015.21258,2018.0
1552,L5,"Aluminium, Products Of Aluminm",Ton,Myanmar,10.0,0.021285,Metals,2.0,0.21285,2018.0
1553,I5,Cosmetics And Toiletries,Na,Myanmar,2224.0,0.0030269999999999997,Cosmetics,6.0,6.732048,2018.0
1554,S1,Handcrfs(Excl.Handmade Crpts),Na,Myanmar,6634.0,0.191053,Handicrafts,12.0,1267.445602,2018.0
1555,L7,Lead And Products Made Of Led,Ton,Myanmar,199.0,0.863721,Metals,2.0,171.880479,2018.0
1556,N4,Refrigerator,Na,Malaysia,10.0,5.820011,Electronic Components,11.0,58.200109999999995,2018.0
1557,K5,"Human Hair, Products Thereo",Kgs,Malaysia,364.0,0.176533,Cosmetics,6.0,64.258012,2018.0
1558,E5,Natural Rubber,Ton,Malaysia,6599.0,0.333046,Rubber Products,5.0,2197.7705539999997,2018.0
1559,I3,Organic Chemicals,Kgs,Malaysia,273192193.0,0.018022999999999997,Chemicals,7.0,4923742.893999999,2018.0
1560,M1,Zinc And Products Made Of Zinc,Ton,Malaysia,52038.0,0.016723,Metals,2.0,870.231474,2018.0
1561,N1,"Aircraft, Spacecraft And Parts",Na,Japan,40.0,152.54582299999998,Machinery and Parts,10.0,6101.832920000001,2018.0
1562,H5,"Bulk Drugs, Drug Intermediates",Kgs,Japan,6.0,4.725613,Chemicals,7.0,28.353678000000002,2018.0
1563,P1,Consumer Electronics,Na,Japan,133.0,1.4882440000000001,Electronic Components,11.0,197.936452,2018.0
1564,H7,Dyes,Kgs,Japan,10023972.0,0.054916,Dyes,7.0,550476.4464,2018.0
1565,N4,Refrigerator,Na,Japan,10023972.0,48.993331,Electronic Components,11.0,491107778.1,2018.0
1566,I3,Organic Chemicals,Kgs,Japan,25091222.0,4.5862739999999995,Chemicals,7.0,115075219.1,2018.0
1567,K9,"Plastc Sht, Film, Plts Etc",Kgs,Japan,627744.0,286.45863399999996,Plastic Products,8.0,179822688.7,2018.0
1568,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Japan,4606.0,1.319464,Machinery and parts,10.0,6077.4511840000005,2018.0
1569,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Japan,650.0,20.153482999999998,Fabric Materials,14.0,13099.76395,2018.0
1570,M1,Zinc And Products Made Of Zinc,Ton,Japan,2639.0,82.09846999999999,Metals,2.0,216657.8623,2018.0
1571,O5,Motor Vehicle/Cars,Nos,Italy,37518.0,7.840936999999999,Machinery and parts,10.0,294176.2744,2018.0
1572,L8,"Nickel, Product Made Of Nickel",Ton,Italy,58.0,0.556658,Metals,2.0,32.286164,2018.0
1573,K7,Packaging Materials,Ton,Italy,6012.0,0.00321,Plastic Products,8.0,19.29852,2018.0
1574,P2,Microwave ,Na,Iraq,11734.0,0.034124,Electronic Components,11.0,400.411016,2018.0
1575,I6,Plastic bags,Kgs,Iraq,13941.0,9.477296,Plastic Materials,8.0,132122.9835,2018.0
1576,F8,Finished Leather,Kgs,Iraq,64310.0,27.136937,Leather Products,1.0,1745176.418,2018.0
